icao,manufacturer,model,registration,engine_type,num_engines,latitude,longitude,capture_date,capture_time,year,month,day,near_airport
PA32,Piper,PA-32R-300,N102EA,Piston,1,25.753037,-80.14561,2025-10-15,11:02:51,2025,10,15,KMIA
S22T,Cirrus Design Corp,SR22,N1149C,Piston,1,40.583046,-73.358055,2025-10-15,11:04:50,2025,10,15,KFRG
BE35,Beech,V35B,N1170T,Piston,1,40.936569,-73.732333,2025-10-15,13:39:08,2025,10,15,KHPN
M20P,Mooney,M20J,N1079K,Piston,1,47.335804,-122.447408,2025-10-15,14:24:07,2025,10,15,KSEA
SR20,Cirrus Design Corp,SR20,N11SU,Piston,1,37.559066,-122.249963,2025-10-15,15:04:08,2025,10,15,KSFO
CL30,Hathorn Elva Scott,CHALLENGER SPECIAL,N101SV,Piston,1,28.473279,-81.196362,2025-10-15,17:10:54,2025,10,15,KMCO
C172,Cessna,172G,N1170F,Piston,1,33.042398,-96.774462,2025-10-15,20:20:11,2025,10,15,KADS
SR22,Cirrus Design Corp,SR22T,N1108C,Piston,1,37.639737,-122.431104,2025-10-15,20:24:28,2025,10,15,KSFO
PA34,Piper,PA-34-200T,N1142X,Piston,2,33.561194,-111.986489,2025-10-15,20:48:17,2025,10,15,KPHX
BE33,Beech,F33A,N100RB,Piston,1,40.615647,-73.396642,2025-10-16,10:04:30,2025,10,16,KFRG
PA23,Piper,PA-23-250,N111DL,Piston,2,33.734529,-84.419422,2025-10-16,10:53:11,2025,10,16,KPDK
A321,Airbus,A321-231,N102NN,Turbofan,2,33.715059,-111.804775,2025-10-16,12:50:44,2025,10,16,KSDL
BE9L,Hawker Beechcraft Corp,HAWKER 900XP,N111MD,Turbofan,2,40.756362,-74.054109,2025-10-16,14:41:28,2025,10,16,KEWR
PA23,Piper,PA-23,N1158P,Piston,2,39.539238,-104.773809,2025-10-16,16:04:10,2025,10,16,KAPA
M20P,Mooney Aircraft Corp.,M20K,N115SD,Piston,1,39.723007,-104.664403,2025-10-16,18:17:09,2025,10,16,KDEN
BE55,Beech,95-C55,N107H,Piston,2,32.928792,-96.856967,2025-10-16,20:01:05,2025,10,16,KADS
A5,Icon Aircraft Inc,A5,N102BA,2-Cycle,1,47.447496,-122.182301,2025-10-17,09:35:00,2025,10,17,KSEA
PA31,Piper,PA-31-350,N120ML,Piston,2,42.057772,-87.86048,2025-10-17,11:52:37,2025,10,17,KPWK
C210,Cessna,210L,N10Y,Piston,1,40.69548,-73.828309,2025-10-17,13:36:49,2025,10,17,KJFK
BE55,Beech,95-55,N10712,Piston,2,40.828736,-74.317599,2025-10-17,15:02:59,2025,10,17,KEWR
M20P,Mooney,M20R,N1045X,Piston,1,40.710407,-73.636332,2025-10-17,15:33:17,2025,10,17,KJFK
C182,Cessna,182P,N101GH,Piston,1,26.000454,-80.082334,2025-10-17,16:29:08,2025,10,17,KFLL
A321,Airbus Industrie,A321-231,N112AN,Turbofan,2,28.462075,-81.403129,2025-10-17,16:59:29,2025,10,17,KMCO
YAK3,Yakovlev,YAK-3M,N102Y,Piston,1,40.710865,-73.949995,2025-10-17,21:35:23,2025,10,17,KTEB
C310,Cessna,310H,N1083Q,Piston,2,40.695409,-74.180539,2025-10-17,22:33:05,2025,10,17,KEWR
O1,Brown Robert L,LITE - BIRD,N1140D,Piston,1,34.212659,-118.409748,2025-10-18,09:02:23,2025,10,18,KVNY
SR22,Cirrus Design Corp,SR22T,N117AK,Piston,1,40.604469,-73.340248,2025-10-18,09:02:30,2025,10,18,KFRG
BE35,Beech,M35,N11GG,Piston,1,40.603897,-73.678468,2025-10-18,10:35:20,2025,10,18,KJFK
S22T,Cirrus Design Corp,SR22,N105TT,Piston,1,40.783699,-73.284546,2025-10-18,11:18:33,2025,10,18,KFRG
BE36,Beech,A36,N1212G,Piston,1,44.821292,-93.2038,2025-10-18,15:39:35,2025,10,18,KMSP
C150,Cessna,150L,N10848,Piston,1,32.591248,-117.145396,2025-10-18,18:08:58,2025,10,18,KSAN
B230,Hylio Inc,AG 230,N118DA,Electric,8,36.224541,-115.196645,2025-10-18,18:50:11,2025,10,18,KLAS
B763,Boeing,767-3S2F,N121FE,Turbofan,2,40.730181,-73.342876,2025-10-18,19:34:13,2025,10,18,KFRG
M20P,Mooney,M20E,N1200X,Piston,1,33.477978,-112.075932,2025-10-18,19:55:38,2025,10,18,KPHX
PA28,Piper,PA-28-151,N104TB,Piston,1,42.256097,-83.340602,2025-10-18,20:18:52,2025,10,18,KDTW
SR22,Cirrus Design Corp,SR22T,N105GC,Piston,1,36.221053,-115.035941,2025-10-18,20:49:52,2025,10,18,KLAS
C208,Cessna,208B,N1058N,Turboprop,1,44.060934,-88.527055,2025-10-18,20:54:17,2025,10,18,KOSH
S22T,Cirrus Design Corp,SR22,N113DS,Piston,1,41.893377,-87.851433,2025-10-18,21:31:28,2025,10,18,KORD
M20P,Mooney Aircraft Corp.,M20K,N1158N,Piston,1,42.145706,-83.296439,2025-10-19,07:47:59,2025,10,19,KDTW
C82S,Cessna,182,N10WQ,Piston,1,39.888272,-104.56547,2025-10-19,09:28:37,2025,10,19,KDEN
M20P,Mooney,M20J,N1171R,Piston,1,32.847215,-96.771487,2025-10-19,13:20:58,2025,10,19,KADS
S22T,Cirrus Design Corp,SR22,N106TQ,Piston,1,25.713427,-80.137096,2025-10-19,13:44:07,2025,10,19,KMIA
A321,Airbus,A321-211,N115DN,Turbofan,2,47.572855,-122.309273,2025-10-19,14:13:19,2025,10,19,KSEA
RC70,Rockwell International,114,N114JA,Piston,1,33.743766,-84.305464,2025-10-19,18:14:58,2025,10,19,KPDK
SONX,Walsh James C,SONEX TD,N118AM,Piston,1,40.520287,-73.688625,2025-10-19,18:51:23,2025,10,19,KJFK
PA11,Schroeder-Meyer,SPECIAL,N116E,Piston,1,34.090664,-118.615942,2025-10-19,19:11:23,2025,10,19,KVNY
C182,Cessna,T182T,N119CS,Turboprop,1,33.575176,-111.925701,2025-10-19,21:07:12,2025,10,19,KPHX
M20P,Mooney Aircraft Corp.,M20K,N1168S,Piston,1,37.53288,-122.338075,2025-10-19,21:33:51,2025,10,19,KSFO
C185,Cessna,185A,N11669,Piston,1,42.268936,-83.351667,2025-10-20,06:14:07,2025,10,20,KDTW
C175,Cessna,175,N1175,Piston,1,43.889605,-88.695426,2025-10-20,06:21:44,2025,10,20,KOSH
FA50,Dassault Aviation,MYSTERE-FALCON 50,N108BK,Turbofan,3,44.805479,-93.341743,2025-10-20,07:28:18,2025,10,20,KMSP
LJ45,Learjet Inc,45,N108KN,Turbofan,2,32.862332,-117.313705,2025-10-20,08:02:56,2025,10,20,KSAN
C310,Cessna,310Q,N117TC,Piston,2,40.775465,-74.190353,2025-10-20,09:48:48,2025,10,20,KTEB
C206,Cessna,TU206F,N1046V,Piston,1,39.521461,-104.917535,2025-10-20,13:22:54,2025,10,20,KAPA
E45X,Embraer,EMB-145XR,N12122,Turbofan,2,42.341919,-71.064574,2025-10-20,14:10:48,2025,10,20,KBOS
F9F,Muehlberg Stephen E,PANTHER LS,N11PX,Piston,1,42.486099,-71.071049,2025-10-20,14:17:14,2025,10,20,KBOS
C206,Cessna,TU206F,N1083V,Piston,1,36.108696,-115.300828,2025-10-20,15:37:32,2025,10,20,KLAS
C150,Cessna,150H,N10FP,Piston,1,42.184087,-87.968885,2025-10-20,16:22:17,2025,10,20,KPWK
M20P,Mooney,M20R,N108MB,Piston,1,39.91359,-104.663619,2025-10-20,21:12:04,2025,10,20,KDEN
J4,Sioux,COUPE 90-B,N10721,Piston,1,36.027175,-115.166521,2025-10-20,22:17:07,2025,10,20,KLAS
ALO3,Aerospatiale,SA319B ALOUETTE III,N119PH,Turboprop,1,34.195962,-118.399591,2025-10-20,22:31:11,2025,10,20,KVNY
PA23,Piper,PA-23,N1004P,Piston,2,42.139194,-83.371044,2025-10-20,22:37:20,2025,10,20,KDTW
D25,Glasflugel,STANDARD LIBELLE,N1055W,None,0,41.920557,-87.954535,2025-10-21,07:18:15,2025,10,21,KORD
C17,Dyer Sr Rickey L,KITFOX III,N1135R,Piston,1,25.764852,-80.144976,2025-10-21,10:50:26,2025,10,21,KMIA
CH20,Tharon V Judd,ZENITH CH701,N11XV,2-Cycle,1,26.108725,-80.176195,2025-10-21,11:02:23,2025,10,21,KFLL
C172,Cessna,172S,N1092A,Piston,1,42.257646,-83.278558,2025-10-21,12:40:37,2025,10,21,KDTW
LNC4,Perry,LANCAIR IV-P,N1084P,Piston,1,40.746941,-74.014238,2025-10-21,14:51:27,2025,10,21,KTEB
BE35,Beech,V35B,N100KJ,Piston,1,43.880774,-88.605271,2025-10-21,15:15:38,2025,10,21,KOSH
M20P,Mooney,M20J,N1162G,Piston,1,44.91329,-93.291191,2025-10-21,20:14:21,2025,10,21,KMSP
PA46,Piper Aircraft Inc,PA46R-350T,N119PM,Piston,1,33.447745,-112.075256,2025-10-21,22:01:21,2025,10,21,KPHX
G159,Israel Aircraft Industries,GULFSTREAM 200,N11HM,Turbofan,2,41.12655,-73.651058,2025-10-22,10:28:32,2025,10,22,KHPN
S1,Sutton Todd K,PITTS S-1,N119TS,Piston,1,32.65823,-117.110974,2025-10-22,11:50:28,2025,10,22,KSAN
M20P,Mooney,M20J,N1013U,Piston,1,39.855558,-104.628853,2025-10-22,19:25:46,2025,10,22,KDEN
CJ1,Bonner Perry Q,STOLPS STARLET,N11PQ,Piston,1,33.747983,-84.424693,2025-10-22,20:16:51,2025,10,22,KATL
SR22,Cirrus Design Corp,SR22T,N118EB,Piston,1,47.409161,-122.449853,2025-10-22,21:36:54,2025,10,22,KSEA
R66,Robinson Helicopter Co,R66,N100KR,Turboshaft,1,36.097394,-115.230457,2025-10-22,21:38:38,2025,10,22,KLAS
C150,Cessna,150L,N11540,Piston,1,40.943279,-74.025471,2025-10-22,22:09:12,2025,10,22,KTEB
PA28,Piper,PA-28R-201T,N109KB,Piston,1,42.111763,-83.214261,2025-10-23,09:30:32,2025,10,23,KDTW
PA18,Piper,PA-44-180,N118AT,Piston,2,40.634529,-73.472659,2025-10-23,11:29:38,2025,10,23,KFRG
PA28,Piper,PA-28-161,N108ND,Piston,1,40.752278,-74.212304,2025-10-23,12:21:19,2025,10,23,KEWR
HIGH,Haley M Gary,HIGHLANDER,N100GH,Piston,1,43.859116,-88.665075,2025-10-23,12:36:32,2025,10,23,KOSH
PA28,Piper,PA-28-140,N1004X,Piston,1,25.814132,-80.427282,2025-10-23,13:58:42,2025,10,23,KMIA
B206,Bell,206B,N106AM,Turboshaft,1,39.918761,-104.771391,2025-10-23,16:01:33,2025,10,23,KDEN
RV12,Vans Aircraft Inc,RV-12,N112NT,2-Cycle,1,42.365183,-70.920543,2025-10-23,16:12:13,2025,10,23,KBOS
PA18,Piper,PA-18-125,N1151A,Piston,1,39.59936,-104.738144,2025-10-23,21:41:34,2025,10,23,KAPA
BE35,Beech,P35,N111YB,Piston,1,40.856435,-73.523294,2025-10-23,22:16:22,2025,10,23,KFRG
GLSP,Peter Kelsey,SPORTSMAN GS-2,N108KB,Piston,1,39.795107,-104.717542,2025-10-24,06:28:53,2025,10,24,KDEN
C414,Cessna,414A,N1141X,Piston,2,40.67219,-74.036288,2025-10-24,06:41:54,2025,10,24,KEWR
C310,Cessna,310Q,N121LA,Piston,2,40.729008,-73.472073,2025-10-24,06:57:06,2025,10,24,KFRG
BE36,Beech,36,N1194A,Piston,1,40.748944,-111.912101,2025-10-24,07:47:58,2025,10,24,KSLC
PA18,Piper,PA-18,N1130A,Piston,1,29.856066,-95.461279,2025-10-24,09:19:12,2025,10,24,KIAH
C150,Cessna,150B,N1159Y,Piston,1,32.880091,-117.216891,2025-10-24,13:04:35,2025,10,24,KSAN
C340,Cessna,340A,N100HM,Piston,2,34.069154,-118.389984,2025-10-24,14:24:26,2025,10,24,KVNY
PA11,Stewart Headwind,HOMEBREWERS SPECIAL,N1145H,Piston,1,33.060754,-96.878846,2025-10-24,14:29:09,2025,10,24,KADS
C210,Cessna,T210L,N1059,Piston,1,33.682746,-84.413842,2025-10-24,18:23:40,2025,10,24,KATL
PA23,Piper,PA-25-235,N11FU,Piston,1,39.795562,-104.655326,2025-10-24,18:54:24,2025,10,24,KDEN
LJ25,Gates Learjet,25D,N111FN,Jet,2,33.922887,-118.549815,2025-10-24,21:13:00,2025,10,24,KLAX
PA28,Piper,PA-28-181,N103AV,Piston,1,44.786264,-93.178189,2025-10-25,06:16:53,2025,10,25,KMSP
BE9L,Beech,C90,N112HG,Turboprop,2,42.221495,-87.776669,2025-10-25,07:19:09,2025,10,25,KPWK
YALE,Navion,NAVION A,N1069,Piston,1,32.989347,-97.149732,2025-10-25,07:50:33,2025,10,25,KDFW
SR22,Cirrus Design Corp,SR22T,N120JF,Piston,1,40.980303,-73.80611,2025-10-25,08:19:11,2025,10,25,KHPN
C182,Cessna,T182T,N101LP,Turboprop,1,42.231807,-83.505217,2025-10-25,08:25:48,2025,10,25,KDTW
SR20,Cirrus Design Corp,SR20,N102VA,Piston,1,42.151291,-83.394729,2025-10-25,08:27:27,2025,10,25,KDTW
B206,Bell,206B,N10729,Turboshaft,1,33.685455,-84.559712,2025-10-25,09:06:15,2025,10,25,KATL
PA23,Piper,PA-23-250,N116MF,Piston,2,28.467465,-81.17636,2025-10-25,09:37:20,2025,10,25,KMCO
C150,Cessna,150L,N11402,Piston,1,37.665224,-122.474737,2025-10-25,09:39:57,2025,10,25,KSFO
M20P,Mooney,M20R,N1035N,Piston,1,39.853662,-104.814631,2025-10-25,12:33:38,2025,10,25,KDEN
PA32,Piper,PA-32R-300,N100VF,Piston,1,39.770591,-104.807584,2025-10-25,13:04:05,2025,10,25,KDEN
B190,Beech,1900D,N105EV,Turboprop,2,44.015609,-88.506336,2025-10-25,15:24:08,2025,10,25,KOSH
GLF6,Gulfstream Aerospace Corp,GVI (G650ER),N113CS,Turbofan,2,33.678673,-84.308087,2025-10-25,19:18:50,2025,10,25,KATL
SR22,Cirrus Design Corp,SR22T,N112FS,Piston,1,37.514013,-122.462091,2025-10-25,20:36:34,2025,10,25,KSFO
C177,Cessna,177B,N1178C,Piston,1,42.303206,-83.498104,2025-10-25,21:02:56,2025,10,25,KDTW
BE36,Beech,A36,N118TB,Piston,1,33.590712,-111.814013,2025-10-25,21:31:45,2025,10,25,KSDL
BE36,Beech,B36TC,N1087S,Piston,1,25.859521,-80.284942,2025-10-25,22:54:25,2025,10,25,KMIA
GLAS,Perkins Robert,GLASAIR SH-2,N118RP,Piston,1,40.638056,-73.515225,2025-10-26,06:23:05,2025,10,26,KFRG
C172,Cessna,172M,N1088U,2-Cycle,1,42.188924,-88.024723,2025-10-26,12:11:49,2025,10,26,KPWK
BE35,Beech,V35B,N111GM,Piston,1,33.480308,-112.083053,2025-10-26,13:14:33,2025,10,26,KPHX
PA28,Piper,PA-28-140,N1003C,Piston,1,39.995084,-104.566703,2025-10-26,13:19:56,2025,10,26,KDEN
PA34,Piper,PA-34-200T,N10PB,Piston,2,41.868854,-88.010883,2025-10-26,15:52:29,2025,10,26,KORD
C182,Cessna,182M,N113SP,Piston,1,25.940945,-80.272667,2025-10-26,19:25:55,2025,10,26,KFLL
C172,Cessna,172M,N1115U,2-Cycle,1,33.94537,-118.347206,2025-10-26,22:24:31,2025,10,26,KLAX
B407,Bell Helicopter Textron Canada,407,N111GH,Turboshaft,1,30.008207,-95.379781,2025-10-27,06:45:49,2025,10,27,KIAH
C182,Cessna,TR182,N1014T,Piston,1,37.731254,-122.390174,2025-10-27,09:58:33,2025,10,27,KSFO
S22T,Cirrus Design Corp,SR22,N101ZA,Piston,1,42.075912,-87.912848,2025-10-27,22:04:41,2025,10,27,KORD
RV12,Vans Aircraft Inc,RV-12,N120AX,2-Cycle,1,39.70823,-104.630458,2025-10-28,07:39:36,2025,10,28,KDEN
C210,Cessna,T210N,N110KM,Piston,1,47.468196,-122.275148,2025-10-28,10:20:03,2025,10,28,KSEA
C172,Cessna,172N,N1163F,Piston,1,29.97982,-95.394888,2025-10-28,10:21:32,2025,10,28,KIAH
M20P,Mooney,M20R,N1003L,Piston,1,33.567523,-111.971769,2025-10-28,11:42:17,2025,10,28,KPHX
C182,Cessna,182Q,N104JS,Piston,1,40.796382,-111.995002,2025-10-28,16:50:08,2025,10,28,KSLC
B752,Boeing,757-23A,N107TV,Turbofan,2,40.701492,-112.081144,2025-10-28,18:38:02,2025,10,28,KSLC
E35L,Cessna,550,N119LC,Turbofan,2,41.060074,-73.835909,2025-10-28,19:19:00,2025,10,28,KHPN
FA50,Dassault-Breguet,FALCON 50,N119AK,Turbofan,3,40.827685,-74.122558,2025-10-28,20:49:16,2025,10,28,KTEB
C150,Cessna,150B,N1162Y,Piston,1,33.833884,-84.242548,2025-10-28,22:54:25,2025,10,28,KPDK
MI2,Mil Moscow Helicopter,MI-2,N110PL,Turboshaft,2,44.022773,-88.545431,2025-10-29,08:58:12,2025,10,29,KOSH
C500,Cessna,500,N111BB,Turbofan,2,33.834579,-118.423298,2025-10-29,10:20:42,2025,10,29,KLAX
C150,Cessna,150L,N10899,Piston,1,40.801695,-112.056942,2025-10-29,11:26:58,2025,10,29,KSLC
C172,Cessna,172M,N12091,2-Cycle,1,42.002007,-87.919254,2025-10-29,12:40:09,2025,10,29,KPWK
VEZE,Miller Richard L,VARIEZE,N1057N,Piston,1,42.109335,-88.026917,2025-10-29,12:44:40,2025,10,29,KORD
FDCT,Flight Design Gmbh,CTLS,N116MJ,2-Cycle,1,39.499504,-104.911209,2025-10-29,14:16:06,2025,10,29,KAPA
PA28,Piper,PA-28R-200,N115DC,Piston,1,26.118395,-80.182213,2025-10-29,15:03:13,2025,10,29,KFLL
PNR3,Wright Dan B,SX 300,N11DW,Piston,1,37.614445,-122.259695,2025-10-29,16:16:37,2025,10,29,KSFO
PA23,Piper,PA-23,N1134P,Piston,2,35.94835,-115.199575,2025-10-29,17:01:23,2025,10,29,KLAS
S22T,Cirrus Design Corp,SR22,N106EZ,Piston,1,30.077485,-95.316087,2025-10-29,20:38:02,2025,10,29,KIAH
SR20,Cirrus Design Corp,SR20,N106CD,Piston,1,40.901882,-111.899687,2025-10-29,21:33:33,2025,10,29,KSLC
BE35,Beech,V35B,N100KW,Piston,1,32.9545,-96.965915,2025-10-30,07:36:32,2025,10,30,KDFW
PA28,Piper,PA-28-180,N111NP,Piston,1,39.892117,-104.660843,2025-10-30,08:45:56,2025,10,30,KDEN
BE36,Beech,A36,N1099W,Piston,1,44.783186,-93.150067,2025-10-30,10:41:45,2025,10,30,KMSP
PA34,Piper,PA-34-220T,N10DR,Piston,2,34.113038,-118.409532,2025-10-30,13:29:29,2025,10,30,KVNY
SONX,Jordan R Lampman,SONEX ACFT MODEL A,N107MJ,Piston,1,28.341281,-81.3016,2025-10-30,14:13:05,2025,10,30,KMCO
PA32,Piper,PA-32-300,N1054Q,Piston,1,33.595862,-111.957998,2025-10-30,14:23:33,2025,10,30,KSDL
PA34,Piper,PA-34-200T,N11HR,Piston,2,42.114783,-87.781495,2025-10-30,16:18:37,2025,10,30,KPWK
C150,Cessna,150H,N1016J,Piston,1,40.770467,-111.867255,2025-10-31,08:22:14,2025,10,31,KSLC
C140,Cessna,140A,N1141D,Piston,1,32.990343,-96.783161,2025-10-31,08:39:22,2025,10,31,KADS
M20P,Mooney,M20D,N1224X,Piston,1,42.173175,-83.227603,2025-10-31,09:31:34,2025,10,31,KDTW
CH65,Jose Monagas,STOL CH750,N102EJ,2-Cycle,1,25.836604,-80.37368,2025-10-31,09:32:41,2025,10,31,KMIA
C340,Cessna,340A,N100MT,Piston,2,40.795266,-111.88215,2025-10-31,11:44:52,2025,10,31,KSLC
PISI,Pipistrel D O O,SINUS,N1225T,2-Cycle,1,33.557606,-84.556882,2025-10-31,13:36:04,2025,10,31,KATL
SLG2,Naples Youth Aviation Proj Inc,SLING 2,N1067A,2-Cycle,1,33.981612,-84.19942,2025-10-31,17:16:45,2025,10,31,KPDK
C150,Cessna,150L,N10177,Piston,1,40.943919,-73.599969,2025-10-31,18:21:06,2025,10,31,KHPN
YALE,Navion,NAVION A,N10145,Piston,1,42.067841,-87.964926,2025-10-31,20:55:26,2025,10,31,KORD
VENT,Schempp-Hirth Flugzeugbau Gmbh,VENTUS 2C,N109KM,None,0,25.937031,-80.209058,2025-11-01,08:50:49,2025,11,1,KMIA
C172,Cessna,R172K,N1157V,Piston,1,47.486372,-122.273173,2025-11-01,09:00:59,2025,11,1,KSEA
C182,Cessna,182P,N104P,Piston,1,32.911818,-96.991192,2025-11-01,10:18:34,2025,11,1,KDFW
C310,Cessna,310R,N11TJ,Piston,2,42.246108,-87.988683,2025-11-01,13:18:26,2025,11,1,KPWK
C150,Cessna,150L,N10766,Piston,1,37.73078,-122.294921,2025-11-01,13:50:25,2025,11,1,KSFO
U16,Grumman Aircraft Eng Corp,G-111,N121FB,Piston,2,42.441161,-70.876351,2025-11-01,18:40:19,2025,11,1,KBOS
FFLY,Balloon Works,FIREFLY 7,N104DL,None,0,32.783986,-97.099859,2025-11-01,20:53:11,2025,11,1,KDFW
C172,Cessna,172R,N102FV,Piston,1,33.724055,-84.303555,2025-11-02,06:45:37,2025,11,2,KATL
B752,Boeing,757-223,N119NA,Turbofan,2,33.958756,-84.316086,2025-11-02,09:53:48,2025,11,2,KPDK
FW90,Anderson Merle D,PA-11 REPLICA,N1211C,Piston,1,35.961187,-115.151597,2025-11-02,11:58:29,2025,11,2,KLAS
PA46,Piper Aircraft Inc,PA 46-350P,N1202H,Piston,1,42.407104,-71.088446,2025-11-02,12:47:05,2025,11,2,KBOS
M20P,Mooney Aircraft Corp.,M20K,N1167U,Piston,1,32.959163,-96.873338,2025-11-02,13:28:22,2025,11,2,KADS
RV10,Dedominicis Alex E,VANS RV-10,N110LV,Piston,1,45.032862,-93.331094,2025-11-02,20:38:28,2025,11,2,KMSP
BOLT,Priselac,SKYBOLT,N1006Q,Piston,1,40.774584,-74.162965,2025-11-02,22:28:07,2025,11,2,KEWR
C172,Cessna,172R,N10632,Piston,1,42.092321,-87.753064,2025-11-03,07:23:47,2025,11,3,KPWK
C182,Cessna,182T,N1137Y,Piston,1,33.448304,-111.906019,2025-11-03,09:39:20,2025,11,3,KPHX
FA20,Dassault Aviation,FALCON 2000EX,N107RG,Turbofan,2,42.092349,-88.00115,2025-11-03,13:47:14,2025,11,3,KORD
E135,Embraer,ERJ 190-100 IGW,N115BZ,Turbofan,2,29.865419,-95.197476,2025-11-03,14:37:05,2025,11,3,KIAH
B407,Bell Helicopter Textron Canada,407,N117PC,Turboshaft,1,29.870023,-95.334458,2025-11-03,15:01:03,2025,11,3,KIAH
B412,Bell,412EP,N1026Y,Turboshaft,2,42.228501,-71.107547,2025-11-03,19:12:02,2025,11,3,KBOS
C150,Cessna,150L,N11731,Piston,1,41.006714,-73.670235,2025-11-03,20:13:12,2025,11,3,KHPN
C172,Cessna,172M,N1094U,2-Cycle,1,26.174329,-80.082302,2025-11-03,22:05:10,2025,11,3,KFLL
C210,Cessna,210L,N115CW,Piston,1,28.44378,-81.367693,2025-11-03,22:25:36,2025,11,3,KMCO
H269,Schweizer,269C,N102WP,Piston,1,40.704297,-112.011637,2025-11-04,07:25:51,2025,11,4,KSLC
C172,Cessna,172N,N107BA,Piston,1,37.666666,-122.528791,2025-11-04,09:17:12,2025,11,4,KSFO
C150,Cessna,150L,N10452,Piston,1,40.67382,-74.109599,2025-11-04,09:25:50,2025,11,4,KEWR
LGEZ,Howell Charles N,COZY,N100CD,Piston,1,32.921019,-96.742095,2025-11-04,09:56:02,2025,11,4,KADS
PC12,Pilatus Aircraft Ltd,PC-12/47E,N119UT,Turboprop,1,33.354735,-112.061199,2025-11-04,11:28:27,2025,11,4,KPHX
C206,Cessna,TU206F,N1031V,Piston,1,25.908696,-80.16636,2025-11-04,11:53:40,2025,11,4,KMIA
SONX,Kurian Ray,SONEX,N115DM,Piston,1,44.924137,-93.360726,2025-11-04,11:54:33,2025,11,4,KMSP
E45X,Embraer,EMB-145XR,N12145,Turbofan,2,40.757304,-73.693935,2025-11-04,13:33:08,2025,11,4,KJFK
C182,Cessna,T182T,N1108P,Turboprop,1,32.964421,-96.89206,2025-11-04,15:55:14,2025,11,4,KADS
B752,Boeing,757-2G5,N111AS,Turbofan,2,26.094792,-80.129948,2025-11-04,17:40:59,2025,11,4,KFLL
C172,Cessna,172A,N1171B,Piston,1,40.832792,-73.356523,2025-11-05,08:44:58,2025,11,5,KFRG
C150,Cessna,150L,N11283,Piston,1,40.716117,-74.28494,2025-11-05,11:12:22,2025,11,5,KEWR
C172,Cessna,172G,N1172F,Piston,1,42.341093,-83.335807,2025-11-05,12:51:44,2025,11,5,KDTW
PIAT,Pipistrel D O O,ALPHA TRAINER,N1179L,2-Cycle,1,32.920838,-97.075727,2025-11-05,13:05:52,2025,11,5,KDFW
PA28,Piper,PA-28-151,N113KR,Piston,1,32.730404,-117.233908,2025-11-05,17:07:03,2025,11,5,KSAN
PA28,Piper,PA-28R-201T,N117SC,Piston,1,37.628534,-122.353948,2025-11-05,18:33:31,2025,11,5,KSFO
C210,Cessna,210K,N1067M,Piston,1,41.210844,-73.760762,2025-11-05,18:41:32,2025,11,5,KHPN
M20P,Mooney Aircraft Corp.,M20K,N1157G,Piston,1,34.26046,-118.372396,2025-11-05,18:46:50,2025,11,5,KVNY
C172,Cessna,172M,N1096U,2-Cycle,1,33.826236,-118.322063,2025-11-05,19:56:45,2025,11,5,KLAX
S22T,Cirrus Design Corp,SR22,N115ML,Piston,1,25.946675,-80.174961,2025-11-06,06:10:31,2025,11,6,KFLL
LNC4,Hine Derek L,LANCAIR 4P,N114L,Piston,1,47.312927,-122.298545,2025-11-06,06:48:08,2025,11,6,KSEA
CRJX,Dassault/Sud,FAN JET FALCON,N100AS,Turbofan,2,32.796255,-97.016097,2025-11-06,07:30:18,2025,11,6,KDFW
M20P,Mooney Aircraft Corp.,M20K,N1173W,Piston,1,33.704292,-111.973046,2025-11-06,07:54:34,2025,11,6,KSDL
E135,Embraer-Empresa Brasileira De,ERJ 170-200 LR,N114HQ,Turbofan,2,40.960839,-74.00841,2025-11-06,09:57:19,2025,11,6,KTEB
SR22,Cirrus Design Corp,SR22T,N110VT,Piston,1,32.776735,-97.013101,2025-11-06,10:05:26,2025,11,6,KDFW
SR20,Cirrus Design Corp,SR20,N106MU,Piston,1,33.592631,-84.284575,2025-11-06,11:52:18,2025,11,6,KATL
C190,Cessna,190,N1006D,Piston,1,40.546193,-74.267039,2025-11-06,13:35:19,2025,11,6,KEWR
C185,Cessna Aircraft Co,A185F,N107TY,Piston,1,33.890593,-118.439264,2025-11-06,19:29:22,2025,11,6,KLAX
C208,Cessna,208B,N1037N,Turboprop,1,40.721524,-73.348612,2025-11-06,21:38:52,2025,11,6,KFRG
PA46,New Piper Aircraft Inc,PA-46-350P,N1087G,Turboprop,1,42.299913,-70.96403,2025-11-07,08:21:59,2025,11,7,KBOS
C525,Cessna,525,N104LW,Turbofan,2,41.997649,-88.003581,2025-11-07,09:21:06,2025,11,7,KPWK
AC68,Cessna,680,N110LE,Turbofan,2,40.731649,-74.165319,2025-11-07,12:39:43,2025,11,7,KTEB
C525,Cessna,525B,N11TH,Turbofan,2,41.9209,-87.987803,2025-11-07,14:50:15,2025,11,7,KORD
SW3,Terman Jerry,MERLIN GT,N104GT,Piston,1,32.90779,-97.176607,2025-11-08,07:10:57,2025,11,8,KDFW
B350,Eurocopter,AS 350 B2,N109TA,Turboshaft,1,36.127873,-115.108511,2025-11-08,08:25:22,2025,11,8,KLAS
C152,Cessna,152,N111RK,2-Cycle,1,32.919442,-96.987444,2025-11-08,08:28:08,2025,11,8,KDFW
